55,activityrecognition,vehicle,56
129601,android.sensor.gyroscope_uncalibrated,0.032302856,0.005355835,-0.020217896,0.026062017,0.012878418,-0.024169922
129652,android.sensor.accelerometer,0.6242218,-0.9554291,9.519028
129706,android.sensor.gyroscope,-0.004760742,0.0010375977,0.0039520264
129753,android.sensor.gravity,0.66324,-0.9864677,9.734341
129806,android.sensor.rotation_vector,-0.060611736,0.0043837894,-0.61375046,0.7871578,0.17453292
129858,android.sensor.gravity,0.6606443,-0.99133444,9.734022
129909,android.sensor.linear_acceleration,-0.031111658,0.036216497,0.008812904
129962,android.sensor.accelerometer,0.6945343,-1.0698242,9.569809
130011,android.sensor.accelerometer,0.68434143,-0.9705963,9.597488
130062,android.sensor.orientation,75.727264,5.8295503,3.8961327
130113,android.sensor.magnetic_field,-29.216003,38.983154,-38.002014
130163,android.sensor.magnetic_field_uncalibrated,-91.05072,-48.083496,-101.197815,-61.833984,-88.77106,-60.523987
130215,android.sensor.geomagnetic_rotation_vector,-0.059089947,-0.01642626,-0.31131667,0.9483251,0.17453292
130268,android.sensor.linear_acceleration,0.011905432,0.008041918,0.041602135
130320,android.sensor.gyroscope,0.0013580322,0.0046844482,2.89917E-4
130371,android.sensor.gyroscope,1.2207031E-4,0.0010375977,0.0039520264
130421,android.sensor.gyroscope,-0.0035247803,-1.9836426E-4,-0.0021514893
130473,android.sensor.rotation_vector,-0.060513295,0.004302015,-0.6136086,0.7872764,0.17453292
130523,android.sensor.gyroscope,-0.002319336,-0.0038604736,0.0015106201
130577,android.sensor.gyroscope_uncalibrated,0.027420044,0.01512146,-0.028762817,0.026062017,0.012878418,-0.024169922
130630,android.sensor.game_rotation_vector,-0.010433193,-0.059949744,0.7225502,0.6886352
130682,android.sensor.rotation_vector,-0.06080173,0.004425397,-0.6139207,0.78701013,0.17453292
130732,android.sensor.accelerometer,0.7212372,-0.94241333,9.608871
130789,android.sensor.gyroscope,1.2207031E-4,-0.0026397705,0.0015106201
130838,android.sensor.geomagnetic_rotation_vector,-0.058986142,-0.016840689,-0.29819247,0.9525326,0.17453292
-130891,sound,85.88623761804027
130942,android.sensor.gravity,0.66274285,-0.9954011,9.733465
130991,android.sensor.rotation_vector,-0.060765315,0.004487449,-0.6139505,0.78698933,0.17453292
131041,android.sensor.gyroscope_uncalibrated,0.027420044,0.021240234,-0.020217896,0.026062017,0.012878418,-0.024169922
131108,android.sensor.geomagnetic_rotation_vector,-0.057868447,-0.018122341,-0.27706268,0.95893645,0.17453292
131159,android.sensor.rotation_vector,-0.06024017,0.0045527727,-0.61364084,0.78727084,0.17453292
131209,android.sensor.geomagnetic_rotation_vector,-0.057621058,-0.01819936,-0.27370772,0.95991284,0.17453292
131262,android.sensor.gyroscope,-0.002319336,0.008361816,0.0027160645
131311,android.sensor.game_rotation_vector,-0.010847812,-0.059566747,0.7225847,0.68862575
131363,android.sensor.gyroscope,0.0037994385,-0.0063171387,-9.460449E-4
131412,android.sensor.geomagnetic_rotation_vector,-0.05763195,-0.018968096,-0.26142818,0.9633141,0.17453292
131464,android.sensor.linear_acceleration,0.0140634775,-0.06116438,-0.0049991608
131519,android.sensor.gyroscope,0.0025939941,-0.011199951,-9.460449E-4
131569,android.sensor.accelerometer,0.6318054,-1.0230103,9.6050415
131617,android.sensor.accelerometer,0.60443115,-0.88764954,9.472534
131668,android.sensor.rotation_vector,-0.060442068,0.005020418,-0.61419845,0.78681755,0.17453292
131720,android.sensor.gyroscope,-0.002319336,-0.0063171387,-9.460449E-4
131770,android.sensor.gyroscope,0.0025939941,0.003479004,-0.0033874512
131821,android.sensor.gyroscope,-0.0035247803,-0.0026397705,0.0063934326
131872,android.sensor.gravity,0.64625895,-0.99713737,9.734396
131922,android.sensor.game_rotation_vector,-0.011281102,-0.05953849,0.7226102,0.6885945
131976,android.sensor.magnetic_field,-21.372986,37.95929,-37.33368
132027,android.sensor.accelerometer,0.5422516,-1.0181122,9.369019
132076,android.sensor.linear_acceleration,-0.100869596,-0.062461853,-0.09045982
132130,android.sensor.rotation_vector,-0.060349155,0.005417045,-0.61448574,0.78659767,0.17453292
132182,android.sensor.rotation_vector,-0.0602052,0.0051311846,-0.61413103,0.7868876,0.17453292
132233,android.sensor.gyroscope,0.0025939941,0.013244629,-0.0033874512
132282,android.sensor.game_rotation_vector,-0.011144724,-0.059180185,0.722626,0.6886111
132334,android.sensor.geomagnetic_rotation_vector,-0.056923877,-0.018662414,-0.25619072,0.96476823,0.17453292
132386,android.sensor.gravity,0.64463437,-0.9901392,9.735217
132437,android.sensor.accelerometer,0.6296997,-0.9884186,9.555313
132490,android.sensor.gyroscope,1.2207031E-4,0.0010375977,0.0027160645
132540,android.sensor.gyroscope,0.0050354004,0.00592041,-0.0033874512
132589,android.sensor.rotation_vector,-0.060246143,0.0057836734,-0.6147389,0.78640515,0.17453292
132641,android.sensor.gyroscope,1.2207031E-4,-0.0050811768,0.0027160645
132692,android.sensor.gyroscope,0.0037994385,0.0046844482,-0.0021514893
132742,android.sensor.game_rotation_vector,-0.011647061,-0.05934254,0.7227567,0.6884516
132794,android.sensor.gyroscope_uncalibrated,0.026184082,0.011474609,-0.027557373,0.026062017,0.012878418,-0.024169922
132846,android.sensor.rotation_vector,-0.059743337,0.005859288,-0.6144539,0.7866656,0.17453292
132898,android.sensor.magnetic_field,-23.590088,34.03778,-32.49054
132949,android.sensor.magnetic_field,-25.636292,35.401917,-34.15985
133001,android.sensor.geomagnetic_rotation_vector,-0.057901744,-0.015716119,-0.29309523,0.9541989,0.17453292
133052,android.sensor.linear_acceleration,0.056344926,0.023563385,0.0148153305
133102,android.sensor.gravity,0.63334715,-0.97989905,9.736995
133154,android.sensor.rotation_vector,-0.05914107,0.005347153,-0.61357856,0.7873976,0.17453292
133207,android.sensor.accelerometer,0.5801697,-0.9555359,9.5781555
133259,android.sensor.gyroscope,-0.001083374,0.003479004,0.0051574707
133310,android.sensor.gyroscope,-0.002319336,0.00592041,0.0027160645
133361,android.sensor.gyroscope,-0.0059661865,-0.0038604736,0.0027160645
133411,android.sensor.gyroscope,1.2207031E-4,0.003479004,-9.460449E-4
133461,android.sensor.gyroscope_uncalibrated,0.026184082,0.016357422,-0.027557373,0.026062017,0.012878418,-0.024169922
133513,android.sensor.gravity,0.619683,-0.9942245,9.736422
133563,android.sensor.gravity,0.620186,-0.99297696,9.736517
133618,android.sensor.gyroscope,0.0013580322,-0.0050811768,0.0039520264
133668,android.sensor.gyroscope,0.0013580322,-0.0038604736,-9.460449E-4
133719,android.sensor.gyroscope,0.0062408447,0.0010375977,-0.0021514893
133769,android.sensor.gyroscope,1.2207031E-4,0.0071258545,-0.0033874512
133819,android.sensor.gyroscope,0.0062408447,-0.0026397705,0.0015106201
133870,android.sensor.gyroscope,-0.002319336,0.0010375977,0.0015106201
133922,android.sensor.gravity,0.6239017,-0.98251736,9.73734
133972,android.sensor.gravity,0.62131023,-0.9821861,9.737539
134022,android.sensor.accelerometer,0.6434326,-0.9727783,9.580582
134073,android.sensor.linear_acceleration,0.024941146,-0.04056257,-0.06263256
134124,android.sensor.orientation,75.788055,5.8057804,3.6535819
134175,android.sensor.magnetic_field,-24.612427,36.083984,-29.15039
134226,android.sensor.magnetic_field_uncalibrated,-88.32245,-50.46997,-90.17639,-61.833984,-88.77106,-60.523987
134277,android.sensor.rotation_vector,-0.05950133,0.006231878,-0.6146146,0.7865556,0.17453292
134328,android.sensor.rotation_vector,-0.059600174,0.00626341,-0.61471164,0.786472,0.17453292
134379,android.sensor.game_rotation_vector,-0.01218485,-0.058827918,0.7228008,0.68844014
134429,android.sensor.gyroscope,0.0025939941,-0.0063171387,-9.460449E-4
134480,android.sensor.gyroscope,-0.001083374,0.002243042,2.89917E-4
134530,android.sensor.game_rotation_vector,-0.011838642,-0.05878948,0.72278255,0.6884686
134581,android.sensor.gyroscope,0.0062408447,-1.9836426E-4,2.89917E-4
134636,android.sensor.gyroscope,-0.0035247803,-0.0063171387,-0.0021514893
134683,android.sensor.rotation_vector,-0.059482474,0.0061218226,-0.614504,0.7866443,0.17453292
134734,android.sensor.accelerometer,0.6150055,-1.040863,9.597733
134787,android.sensor.gyroscope,-0.001083374,0.0071258545,0.0015106201
134835,android.sensor.linear_acceleration,0.032220125,0.056485236,0.034000397
134887,android.sensor.geomagnetic_rotation_vector,-0.057606146,-0.016395537,-0.2809575,0.9578495,0.17453292
134938,android.sensor.gyroscope,0.0037994385,-1.9836426E-4,-9.460449E-4
134988,android.sensor.gravity,0.6207848,-0.99388504,9.736385
135038,android.sensor.gyroscope,0.0013580322,-0.0014038086,0.0063934326
135089,android.sensor.gyroscope,0.0062408447,-0.0026397705,-0.0021514893
135140,android.sensor.gyroscope_uncalibrated,0.031097412,0.016357422,-0.015335083,0.026062017,0.012878418,-0.024169922
135190,android.sensor.gyroscope,0.0025939941,-0.0014038086,2.89917E-4
135241,android.sensor.accelerometer,0.5967865,-0.8993988,9.518051
135292,android.sensor.gravity,0.6144038,-0.98856074,9.737332
135343,android.sensor.game_rotation_vector,-0.012083325,-0.058121365,0.7228118,0.68849033
135396,android.sensor.accelerometer,0.60543823,-0.8988342,9.551712
135444,android.sensor.accelerometer,0.5743103,-1.0618286,9.503586
135495,android.sensor.rotation_vector,-0.058944575,0.0063684653,-0.61434627,0.786806,0.17453292
135547,android.sensor.orientation,75.80658,5.7981515,3.5776873
135597,android.sensor.gyroscope,-0.001083374,-1.9836426E-4,2.89917E-4
135648,android.sensor.gyroscope,-0.002319336,-1.9836426E-4,0.0015106201
135699,android.sensor.gyroscope,0.0013580322,-0.0050811768,0.0039520264
135749,android.sensor.gyroscope_uncalibrated,0.028656006,0.011474609,-0.020217896,0.026062017,0.012878418,-0.024169922
135800,android.sensor.linear_acceleration,-0.03418541,-0.050791323,-0.018820763
135853,android.sensor.accelerometer,0.6014557,-0.99057007,9.567886
135901,android.sensor.game_rotation_vector,-0.012117223,-0.05843581,0.7228049,0.6884704
135953,android.sensor.rotation_vector,-0.059355438,0.0062102317,-0.6144934,0.78666145,0.17453292
136003,android.sensor.rotation_vector,-0.059315234,0.0064415527,-0.6146699,0.7865247,0.17453292
136055,android.sensor.gyroscope,-0.002319336,-0.0038604736,0.0063934326
136105,android.sensor.orientation,75.770325,5.780379,3.6025617
136155,android.sensor.rotation_vector,-0.05889334,0.006107808,-0.6140799,0.7870198,0.17453292
136206,android.sensor.magnetic_field,-23.41919,34.54895,-27.981567
136256,android.sensor.magnetic_field_uncalibrated,-85.08301,-56.437683,-87.6709,-61.833984,-88.77106,-60.523987
136307,android.sensor.magnetic_field_uncalibrated,-85.424805,-54.05121,-88.005066,-61.833984,-88.77106,-60.523987
136359,android.sensor.gyroscope,-0.002319336,0.009567261,0.0027160645
136410,android.sensor.geomagnetic_rotation_vector,-0.05771865,-0.014919532,-0.30215383,0.9513932,0.17453292
136460,android.sensor.geomagnetic_rotation_vector,-0.058064215,-0.014938893,-0.30373502,0.95086825,0.17453292
136512,android.sensor.game_rotation_vector,-0.011974746,-0.05846404,0.7228074,0.68846786
136563,android.sensor.orientation,75.851135,5.8398275,3.6221871
136614,android.sensor.orientation,75.833374,5.8280973,3.62297
136667,android.sensor.gravity,0.61884236,-0.99474865,9.736422
136720,android.sensor.accelerometer,0.61408997,-0.9154968,9.551361
136768,android.sensor.gravity,0.61914104,-0.9902602,9.736859
136817,android.sensor.gravity,0.6201263,-0.9925019,9.736568
136871,android.sensor.gyroscope,-0.001083374,-1.9836426E-4,0.0015106201
136921,android.sensor.gyroscope,0.0025939941,0.00592041,-0.0070343018
136972,android.sensor.gyroscope,-0.001083374,0.002243042,0.0051574707
137022,android.sensor.accelerometer,0.5726929,-1.0034943,9.474777
137074,android.sensor.gravity,0.6180374,-0.99144906,9.736809
137126,android.sensor.accelerometer,0.56625366,-0.99453735,9.4791565
137178,android.sensor.accelerometer,0.6304321,-1.0374298,9.595398
137227,android.sensor.rotation_vector,-0.05971218,0.0063383826,-0.6148563,0.78634983,0.17453292
137276,android.sensor.game_rotation_vector,-0.012179589,-0.058918282,0.72281885,0.6884135
137326,android.sensor.gyroscope_uncalibrated,0.031097412,0.01512146,-0.021453857,0.026062017,0.012878418,-0.024169922
137380,android.sensor.gyroscope,0.0074768066,-0.0014038086,-0.0045928955
137430,android.sensor.gyroscope,0.0037994385,0.0046844482,0.0015106201
137480,android.sensor.accelerometer,0.61912537,-1.007904,9.594589
137532,android.sensor.gravity,0.6211117,-0.9988223,9.73586
137582,android.sensor.magnetic_field,-28.364563,35.401917,-28.816223
137634,android.sensor.magnetic_field,-29.386902,36.42578,-28.816223
137683,android.sensor.gyroscope,0.0013580322,-0.007522583,-9.460449E-4
137735,android.sensor.game_rotation_vector,-0.011879368,-0.05843451,0.7228169,0.68846214
137787,android.sensor.gyroscope,-0.0035247803,0.0046844482,0.0027160645
137837,android.sensor.geomagnetic_rotation_vector,-0.05814843,-0.013370546,-0.32480672,0.9438965,0.17453292
-137887,sound,82.56281366259985
137939,android.sensor.gyroscope,-0.004760742,-0.0026397705,0.0039520264
137989,android.sensor.gyroscope,-0.004760742,0.009567261,0.0063934326
138040,android.sensor.geomagnetic_rotation_vector,-0.058042493,-0.013416477,-0.32257468,0.94466746,0.17453292
138093,android.sensor.gyroscope,0.0013580322,-0.0026397705,0.0039520264
138142,android.sensor.gravity,0.6204977,-1.0017841,9.735595
138194,android.sensor.gyroscope,1.2207031E-4,0.012023926,0.0051574707
138244,android.sensor.gyroscope,0.0062408447,0.0046844482,-9.460449E-4
138295,android.sensor.rotation_vector,-0.059783526,0.0065808934,-0.6151206,0.7861357,0.17453292
138346,android.sensor.gyroscope,0.0025939941,0.0046844482,-0.0033874512
138397,android.sensor.gravity,0.61824614,-0.9944494,9.736489
138453,android.sensor.gyroscope,0.0037994385,0.00592041,0.0039520264
138502,android.sensor.accelerometer,0.56585693,-0.9542389,9.4752655
138551,android.sensor.accelerometer,0.5883484,-0.904129,9.601883
138602,android.sensor.gravity,0.61414945,-0.9830604,9.7379055
138653,android.sensor.gravity,0.6128993,-0.98358345,9.737931
138704,android.sensor.gyroscope,-0.002319336,-0.0038604736,0.008834839
138754,android.sensor.gyroscope,-0.001083374,-0.0026397705,-9.460449E-4
138805,android.sensor.accelerometer,0.5831909,-1.0059204,9.558365
138855,android.sensor.gyroscope,0.0050354004,0.0010375977,0.0039520264
138908,android.sensor.magnetic_field,-29.728699,33.355713,-28.149414
138959,android.sensor.magnetic_field,-28.704834,34.379578,-29.15039
139011,android.sensor.magnetic_field,-29.898071,34.890747,-29.985046
139064,android.sensor.gravity,0.6174102,-0.9926148,9.73673
139114,android.sensor.rotation_vector,-0.05927927,0.006404637,-0.6146121,0.7865729,0.17453292
139166,android.sensor.orientation,75.81616,5.812681,3.6083174
139218,android.sensor.gyroscope,1.2207031E-4,-0.0026397705,-0.0070343018
139268,android.sensor.orientation,75.80969,5.809609,3.6131692
139320,android.sensor.gravity,0.62158686,-0.98935527,9.736796
139371,android.sensor.game_rotation_vector,-0.011693015,-0.058526456,0.7228838,0.6883872
139422,android.sensor.orientation,75.76953,5.7920613,3.6487513
139474,android.sensor.gyroscope,-0.001083374,0.002243042,-0.0021514893
139525,android.sensor.gyroscope,1.2207031E-4,-1.9836426E-4,0.0027160645
139576,android.sensor.gravity,0.6292804,-0.98565024,9.736677
139627,android.sensor.gravity,0.6301956,-0.98481524,9.736703
139677,android.sensor.linear_acceleration,-0.0020717978,-0.112767994,-0.051856995
139729,android.sensor.accelerometer,0.6687317,-0.93029785,9.63353
139778,android.sensor.linear_acceleration,0.047195554,-0.084872484,-0.009645462
139832,android.sensor.magnetic_field,-29.5578,34.890747,-31.990051
139882,android.sensor.magnetic_field,-29.04663,34.379578,-32.49054
139932,android.sensor.magnetic_field,-30.06897,33.355713,-32.49054
139981,android.sensor.rotation_vector,-0.060047477,0.005329546,-0.61419684,0.786847,0.17453292
140033,android.sensor.magnetic_field,-28.364563,33.69751,-34.15985
140083,android.sensor.magnetic_field,-28.022766,33.69751,-33.158875
140134,android.sensor.magnetic_field,-28.364563,33.355713,-34.49402
140184,android.sensor.magnetic_field_uncalibrated,-91.22162,-55.415344,-95.018005,-61.833984,-88.77106,-60.523987
140236,android.sensor.gyroscope,0.0025939941,-0.0050811768,2.89917E-4
140287,android.sensor.magnetic_field,-28.193665,33.184814,-35.3302
140337,android.sensor.geomagnetic_rotation_vector,-0.059380006,-0.014823992,-0.34980172,0.93482244,0.17453292
140387,android.sensor.magnetic_field_uncalibrated,-90.02838,-55.586243,-95.18585,-61.833984,-88.77106,-60.523987
140439,android.sensor.game_rotation_vector,-0.009711142,-0.0601466,0.7227813,0.68838596
140490,android.sensor.rotation_vector,-0.060910594,0.0035108498,-0.61318034,0.7875833,0.17453292
140542,android.sensor.gyroscope,1.2207031E-4,0.0046844482,0.0015106201
140591,android.sensor.rotation_vector,-0.061467994,0.0029364757,-0.6130568,0.7876385,0.17453292
140643,android.sensor.gyroscope,0.0050354004,0.003479004,0.0027160645
140693,android.sensor.gyroscope,0.0037994385,-0.0038604736,-9.460449E-4
140749,android.sensor.gyroscope,1.2207031E-4,0.002243042,0.0039520264
140800,android.sensor.gravity,0.71597457,-0.98901814,9.730345
140851,android.sensor.accelerometer,0.7790375,-0.9419098,9.60907
140903,android.sensor.gravity,0.72569996,-0.98436034,9.730097
140956,android.sensor.linear_acceleration,0.007459104,0.055212796,-0.10076809
141006,android.sensor.gyroscope_uncalibrated,0.024978638,0.01512146,-0.028762817,0.026062017,0.012878418,-0.024169922
141060,android.sensor.geomagnetic_rotation_vector,-0.060007494,-0.020341808,-0.33385402,0.94049287,0.17453292
141118,android.sensor.linear_acceleration,0.0469023,0.056334138,4.415512E-4
