63,activityrecognition,unknown,35
116658,android.sensor.gyroscope_uncalibrated,-2.5027466,-2.4869537,-0.17658997,0.025833135,0.014816284,-0.01966858
116722,android.sensor.gyroscope,-2.58844,-1.7186432,0.36595154
116772,android.sensor.rotation_vector,-0.74872357,-0.20420831,-0.5940805,0.21161367,0.17453292
116827,android.sensor.accelerometer,4.45459,4.4342194,2.8227692
116875,android.sensor.gyroscope,0.061447144,0.71990967,0.06295776
116927,android.sensor.gyroscope,1.1182404,0.43156433,0.17292786
116980,android.sensor.accelerometer,12.506332,2.5018616,1.5182953
117032,android.sensor.gravity,9.725047,-0.18614534,-1.2486793
117082,android.sensor.game_rotation_vector,-0.7398939,-0.026542336,-0.6711082,0.038292237
117136,android.sensor.accelerometer,9.627441,-2.291809,1.95578
117188,android.sensor.magnetic_field_uncalibrated,-95.6543,-104.18091,-45.92285,-61.37207,-85.354614,-64.57977
117241,android.sensor.gyroscope_uncalibrated,-0.604187,-0.05937195,0.26687622,0.025833135,0.014816284,-0.01966858
117293,android.sensor.gyroscope,-1.1590271,0.09559631,0.19613647
117345,android.sensor.gyroscope,0.34733582,0.5720825,0.36717224
117398,android.sensor.accelerometer,11.99765,0.7157135,-2.2901459
117448,android.sensor.gravity,9.71943,-1.2984521,-0.1307546
117503,android.sensor.gravity,9.712683,-1.2275522,0.57209486
117554,android.sensor.orientation,95.42914,42.18726,81.46484
117613,android.sensor.orientation,91.35458,42.65234,83.65574
117667,android.sensor.linear_acceleration,0.31673145,-7.780623,-4.833925
117719,android.sensor.gyroscope,-4.0630646,-0.3405304,0.36106873
117773,android.sensor.gyroscope_uncalibrated,-1.8955688,-0.388031,-0.2572174,0.025833135,0.014816284,-0.01966858
117824,android.sensor.gravity,9.503486,-0.22351469,-2.4091907
117875,android.sensor.magnetic_field,-34.28192,-20.19043,15.316772
117927,android.sensor.rotation_vector,-0.7520109,-0.1664317,-0.61667794,0.16275269,0.17453292
117980,android.sensor.gyroscope,-0.4479828,0.62828064,-0.40126038
118031,android.sensor.accelerometer,14.717758,-2.1029816,-2.5029297
118082,android.sensor.rotation_vector,-0.7347011,-0.16157034,-0.6415363,0.15013497,0.17453292
118134,android.sensor.gyroscope,1.014389,0.15180969,0.37329102
118186,android.sensor.geomagnetic_rotation_vector,-0.70739585,-0.16846783,-0.6594346,0.19067156,0.17453292
118237,android.sensor.accelerometer,4.4468994,-0.38856506,0.7696228
118290,android.sensor.gyroscope,-0.7057648,0.32040405,0.19857788
118340,android.sensor.gyroscope,0.81526184,0.66737366,0.4868927
118390,android.sensor.rotation_vector,-0.702924,-0.15492356,-0.6561974,0.22649841,0.17453292
118442,android.sensor.gyroscope,0.87145996,1.3087769,0.3024292
118491,android.sensor.gyroscope_uncalibrated,0.477005,1.3406982,-0.16682434,0.025833135,0.014816284,-0.01966858
118546,android.sensor.magnetic_field,-38.545227,-17.973328,6.466675
118594,android.sensor.gyroscope_uncalibrated,0.98036194,-2.3293457,-0.3965149,0.025833135,0.014816284,-0.01966858
118645,android.sensor.gravity,9.783896,-0.665267,0.056346867
118698,android.sensor.gyroscope,-1.5756378,-2.2415314,0.3085327
118753,android.sensor.accelerometer,5.2686615,0.7169342,5.9021454
118805,android.sensor.orientation,349.0041,168.34326,78.436264
118857,android.sensor.orientation,347.64078,170.03377,77.871666
118910,android.sensor.accelerometer,14.517914,2.3421478,-9.147308
118962,android.sensor.linear_acceleration,5.161847,6.517857,0.11963141
119016,android.sensor.gyroscope,-0.43821716,0.34605408,-0.35362244
119068,android.sensor.gyroscope,0.31678772,1.1194,-0.072631836
119120,android.sensor.orientation,351.58484,166.20024,84.093864
119173,android.sensor.gyroscope_uncalibrated,1.098877,-0.4197998,0.22167969,0.025833135,0.014816284,-0.01966858
119226,android.sensor.rotation_vector,-0.7370901,-0.14989433,-0.63497376,0.17617644,0.17453292
119281,android.sensor.accelerometer,4.8453064,-1.4270935,2.0288544
119333,android.sensor.gyroscope,0.5195923,0.4889984,0.5113373
119382,android.sensor.accelerometer,11.141769,0.9024353,-2.3176422
119441,android.sensor.gravity,9.722673,-1.2684515,0.17617205
119496,android.sensor.gravity,9.695303,-1.2003462,0.8547838
119546,android.sensor.rotation_vector,-0.6397261,-0.15301125,-0.7114089,0.24745789,0.17453292
119599,android.sensor.gyroscope,0.844574,-2.3954773,-0.39761353
119649,android.sensor.gyroscope,-1.7381287,-1.6881104,-0.20333862
119705,android.sensor.magnetic_field,-39.398193,-24.623108,14.6484375
119754,android.sensor.orientation,349.88162,169.35849,77.926384
-119809,sound,89.76254992494917
119869,android.sensor.orientation,345.53003,175.38994,78.08467
119921,android.sensor.magnetic_field,-37.18109,-24.45221,13.813782
119973,android.sensor.gyroscope,-0.8035126,0.75167847,-0.32429504
120022,android.sensor.orientation,341.4544,-179.5785,81.36621
120078,android.sensor.gyroscope,-0.0839386,0.39126587,0.1741333
120129,android.sensor.linear_acceleration,-0.36694336,-1.7211746,1.5988219
120181,android.sensor.linear_acceleration,-1.6223087,1.5872197,2.7436953
120233,android.sensor.gravity,9.687437,-0.6058821,-1.3988798
120289,android.sensor.gyroscope,-1.050293,0.23487854,0.19613647
120339,android.sensor.gyroscope,0.6637726,0.54763794,0.40626526
120389,android.sensor.game_rotation_vector,-0.7345758,0.028151156,-0.67668873,0.041209757
120456,android.sensor.accelerometer,15.2825775,1.493454,-1.0362396
120498,android.sensor.gyroscope_uncalibrated,0.7714386,1.2197571,-0.080078125,0.025833135,0.014816284,-0.01966858
120550,android.sensor.geomagnetic_rotation_vector,-0.6844325,-0.20224236,-0.68978405,0.12185276,0.17453292
120601,android.sensor.gyroscope,1.2062225,-3.0246735,-0.18136597
120657,android.sensor.magnetic_field_uncalibrated,-101.45264,-106.22711,-46.25702,-61.37207,-85.354614,-64.57977
120716,android.sensor.accelerometer,5.054016,-3.3439636,2.948944
120767,android.sensor.gravity,9.550225,-0.57448107,-2.1525698
120817,android.sensor.gravity,9.586095,-0.20811063,-2.0576336
120868,android.sensor.accelerometer,7.393921,-1.7529755,-0.5597229
120920,android.sensor.gyroscope_uncalibrated,1.3774261,0.07498169,0.1947937,0.025833135,0.014816284,-0.01966858
120971,android.sensor.gravity,9.640638,-0.2605706,-1.7778013
121024,android.sensor.accelerometer,14.755615,-4.0804596,-3.325119
121074,android.sensor.gyroscope,-0.15235901,0.6246033,0.24134827
121125,android.sensor.rotation_vector,-0.7404078,-0.086534284,-0.65967125,0.09561319,0.17453292
121180,android.sensor.accelerometer,6.5452423,1.6916351,0.53326416
121232,android.sensor.orientation,10.354309,148.55899,80.2592
121292,android.sensor.game_rotation_vector,-0.75140995,0.029646715,-0.6580199,0.038910594
121347,android.sensor.game_rotation_vector,-0.7460987,0.039841697,-0.6636018,0.03717531
121397,android.sensor.rotation_vector,-0.7171701,-0.10064249,-0.663596,0.18755928,0.17453292
121450,android.sensor.linear_acceleration,6.7559767,5.4600596,-2.7043638
121503,android.sensor.orientation,100.84238,48.562145,80.58916
121559,android.sensor.gyroscope,1.5409546,-2.1523438,-0.36340332
121610,android.sensor.gyroscope_uncalibrated,-1.2492676,-2.5932312,-0.21936035,0.025833135,0.014816284,-0.01966858
121670,android.sensor.game_rotation_vector,-0.75599515,-0.043072693,-0.64650047,0.093022704
121720,android.sensor.game_rotation_vector,-0.78823215,-0.009427407,-0.61268955,0.0566806
121774,android.sensor.linear_acceleration,-6.734662,3.4277842,7.5801163
121828,android.sensor.orientation,348.77493,175.35611,76.03899
121881,android.sensor.gyroscope,0.7871704,0.63438416,0.047073364
121935,android.sensor.game_rotation_vector,-0.7792324,0.0074196253,-0.6266866,0.0024103334
121988,android.sensor.magnetic_field,-38.20343,-27.180481,24.501038
122040,android.sensor.rotation_vector,-0.7520869,-0.13343388,-0.63711333,0.10318578,0.17453292
122093,android.sensor.rotation_vector,-0.7455886,-0.13349666,-0.64199984,0.1187959,0.17453292
122145,android.sensor.linear_acceleration,-2.3118973,2.1842666,2.6213849
122198,android.sensor.gyroscope_uncalibrated,-0.15950012,0.52948,0.25953674,0.025833135,0.014816284,-0.01966858
122255,android.sensor.linear_acceleration,-5.0671654,-0.47067797,3.1678085
122304,android.sensor.gyroscope,1.4542084,1.0485535,0.50401306
122360,android.sensor.linear_acceleration,4.0701084,2.4734292,-2.533095
122403,android.sensor.gyroscope_uncalibrated,0.7958832,1.7108765,0.18991089,0.025833135,0.014816284,-0.01966858
122466,android.sensor.gravity,9.641691,-1.0434229,1.4558307
122519,android.sensor.gyroscope,0.8140259,-2.4089203,-0.38783264
122568,android.sensor.rotation_vector,-0.65463084,-0.24472502,-0.6528659,0.29212028,0.17453292
122620,android.sensor.gyroscope,-1.2726593,-3.1798248,0.3012085
122671,android.sensor.accelerometer,4.9709625,-1.6053619,4.181549
122723,android.sensor.linear_acceleration,-4.8039427,2.9262016,11.123868
122776,android.sensor.magnetic_field,-37.35199,-4.1625977,20.326233
122827,android.sensor.orientation,335.773,172.1379,78.353134
122877,android.sensor.magnetic_field_uncalibrated,-98.213196,-90.36865,-47.76001,-61.37207,-85.354614,-64.57977
122930,android.sensor.gyroscope,-0.31604004,0.53175354,-0.31575012
122982,android.sensor.accelerometer,14.140945,-4.2591553,-5.138153
123033,android.sensor.gyroscope,0.2960205,-0.17803955,0.22666931
123087,android.sensor.gyroscope,0.7077484,-0.58488464,0.46980286
123135,android.sensor.accelerometer,5.75296,1.5606079,1.0701599
123185,android.sensor.gyroscope_uncalibrated,-0.24989319,0.5074768,0.28642273,0.025833135,0.014816284,-0.01966858
123237,android.sensor.accelerometer,5.009903,-0.6440735,2.2118378
123288,android.sensor.gyroscope_uncalibrated,1.3725433,0.6430969,0.4782257,0.025833135,0.014816284,-0.01966858
123341,android.sensor.gyroscope,1.8207397,1.522583,0.44903564
123390,android.sensor.rotation_vector,-0.65212584,-0.22981374,-0.6392846,0.3365006,0.17453292
123441,android.sensor.accelerometer,14.878143,3.5984192,-0.11431885
123492,android.sensor.gyroscope,1.0327148,-1.4608612,-0.41470337
123542,android.sensor.gyroscope_uncalibrated,0.071395874,-2.7251892,-0.4331665,0.025833135,0.014816284,-0.01966858
123595,android.sensor.rotation_vector,-0.66839,-0.27931893,-0.6163181,0.30884907,0.17453292
123651,android.sensor.accelerometer,5.18367,-3.0355377,2.171051
123704,android.sensor.gyroscope,-1.378952,-0.43217468,-0.2803192
123756,android.sensor.game_rotation_vector,-0.77487206,-0.0635862,-0.6252538,0.06773305
-123809,sound,89.74757595435926
123859,android.sensor.gravity,9.652575,-0.28683728,-1.7076088
123912,android.sensor.rotation_vector,-0.738412,-0.19791299,-0.6211845,0.17235991,0.17453292
123965,android.sensor.gyroscope,1.180542,0.59407043,-0.21922302
124024,android.sensor.gyroscope,0.13597107,-0.039978027,0.16192627
124076,android.sensor.gyroscope,0.23248291,-0.43093872,0.35006714
124129,android.sensor.gyroscope_uncalibrated,0.82276917,-0.3330536,0.31207275,0.025833135,0.014816284,-0.01966858
124181,android.sensor.accelerometer,5.1121216,-0.49053955,-0.09698486
124235,android.sensor.rotation_vector,-0.7258179,-0.16968714,-0.63921803,0.18919554,0.17453292
124287,android.sensor.magnetic_field,-34.28192,-28.373718,9.638977
124343,android.sensor.gyroscope_uncalibrated,1.4629517,1.2979431,0.3731537,0.025833135,0.014816284,-0.01966858
124395,android.sensor.accelerometer,15.262329,5.649597,-1.6405792
124446,android.sensor.game_rotation_vector,-0.64861107,-0.10878424,-0.7276568,0.1948981
124498,android.sensor.gyroscope,0.7664032,-2.0582886,-0.35728455
124551,android.sensor.gyroscope_uncalibrated,0.21678162,-2.095993,-0.4013977,0.025833135,0.014816284,-0.01966858
124604,android.sensor.rotation_vector,-0.676517,-0.2311306,-0.65348387,0.24872118,0.17453292
124654,android.sensor.magnetic_field,-32.406616,-28.884888,16.151428
124705,android.sensor.game_rotation_vector,-0.7767515,-0.076112255,-0.6200307,0.080161676
124756,android.sensor.magnetic_field_uncalibrated,-92.75665,-113.89923,-47.76001,-61.37207,-85.354614,-64.57977
-124808,sound,89.76932210875378
124858,android.sensor.magnetic_field_uncalibrated,-93.43872,-114.2395,-47.091675,-61.37207,-85.354614,-64.57977
124912,android.sensor.gyroscope,-0.47853088,0.61483765,-0.3072052
124979,android.sensor.magnetic_field,-34.11255,-28.544617,16.819763
125033,android.sensor.gyroscope,0.3925476,-0.15361023,0.41970825
125083,android.sensor.gyroscope,0.6283264,-0.60443115,0.4978943
125136,android.sensor.accelerometer,5.3410034,0.94467163,-0.19927979
125190,android.sensor.game_rotation_vector,-0.7513099,-0.08184291,-0.6415819,0.13117887
125244,android.sensor.rotation_vector,-0.73869973,-0.13460688,-0.63529474,0.18056665,0.17453292
125300,android.sensor.gravity,9.698332,-1.1701484,-0.8622701
125352,android.sensor.gyroscope_uncalibrated,1.4959259,1.4408875,0.30596924,0.025833135,0.014816284,-0.01966858
125406,android.sensor.gyroscope,0.342453,1.1426086,-0.0262146
125459,android.sensor.accelerometer,13.405197,0.57437134,0.9249878
125512,android.sensor.magnetic_field,-39.567566,-19.677734,20.49408
125564,android.sensor.magnetic_field_uncalibrated,-98.89526,-105.71442,-43.084717,-61.37207,-85.354614,-64.57977
125618,android.sensor.gravity,9.690328,-0.8741508,-1.2262943
125670,android.sensor.gyroscope,-2.8523407,-0.047332764,0.0067749023
125721,android.sensor.orientation,350.12238,166.26753,76.84224
125772,android.sensor.rotation_vector,-0.76213574,-0.1460534,-0.6130786,0.14816265,0.17453292
125823,android.sensor.gyroscope,0.85557556,0.7797699,0.15460205
125876,android.sensor.accelerometer,15.63269,6.0281982,-4.464737
125925,android.sensor.game_rotation_vector,-0.76574516,-0.08712472,-0.63096267,0.08904874
125979,android.sensor.gyroscope,-0.042388916,0.9178314,0.036087036
126028,android.sensor.rotation_vector,-0.733786,-0.15844533,-0.6405119,0.16185728,0.17453292
126080,android.sensor.gyroscope,1.3833618,-0.5079193,0.26211548
126130,android.sensor.accelerometer,4.6228485,1.5159912,-0.18305969
126180,android.sensor.gyroscope,-0.9281311,0.59039307,0.060516357
126231,android.sensor.gyroscope,-0.25984192,0.810318,0.38427734
126288,android.sensor.gravity,9.719786,-1.1553819,-0.6010464
126340,android.sensor.accelerometer,15.843063,1.9748688,-3.4071503
126393,android.sensor.gyroscope,0.3571167,1.298996,-0.23022461
126444,android.sensor.gyroscope,1.0925903,-0.9440613,-0.44158936
126498,android.sensor.gyroscope,0.29237366,-2.4199219,-0.4220276
126548,android.sensor.gyroscope,-1.7870026,-2.7216797,0.23890686
126602,android.sensor.orientation,343.6611,159.94028,77.0705
126654,android.sensor.gyroscope,-1.635498,-0.6862793,-0.2937622
126707,android.sensor.accelerometer,3.7068024,3.5447235,-0.15447998
126757,android.sensor.magnetic_field_uncalibrated,-95.825195,-108.10242,-45.75653,-61.37207,-85.354614,-64.57977
126810,android.sensor.magnetic_field,-34.45282,-21.723938,21.829224
126861,android.sensor.gyroscope_uncalibrated,-0.68237305,0.96318054,-0.3537445,0.025833135,0.014816284,-0.01966858
126912,android.sensor.geomagnetic_rotation_vector,-0.70479196,-0.25326404,-0.6353852,0.18817875,0.17453292
126968,android.sensor.gyroscope_uncalibrated,-0.03488159,0.40364075,0.27297974,0.025833135,0.014816284,-0.01966858
127021,android.sensor.accelerometer,9.703949,-1.4395142,1.774765
127073,android.sensor.accelerometer,5.976242,1.9321747,0.6667175
127128,android.sensor.gyroscope,-0.72776794,0.6294861,0.2914276
127183,android.sensor.gyroscope_uncalibrated,-0.69825745,0.40608215,0.35118103,0.025833135,0.014816284,-0.01966858
127238,android.sensor.gyroscope,1.1402435,1.054657,0.5211029
127289,android.sensor.gyroscope,1.1451263,0.97769165,0.2987671
127343,android.sensor.gravity,9.707086,-1.3717647,0.24724646
127396,android.sensor.rotation_vector,-0.65177983,-0.16776332,-0.6891643,0.26849794,0.17453292
127448,android.sensor.geomagnetic_rotation_vector,-0.6630925,-0.26965743,-0.665909,0.210139,0.17453292
127500,android.sensor.gyroscope,-1.7747803,-2.3698273,-0.09950256
127551,android.sensor.gyroscope_uncalibrated,-2.5736084,-2.7007446,0.5967407,0.025833135,0.014816284,-0.01966858
127602,android.sensor.accelerometer,5.5809937,1.4720612,7.458374
127653,android.sensor.game_rotation_vector,-0.7853042,-0.050563585,-0.6139805,0.061389122
127707,android.sensor.gyroscope,0.57092285,0.30696106,0.14237976
127756,android.sensor.gyroscope,0.883667,0.7932129,0.14848328
127806,android.sensor.geomagnetic_rotation_vector,-0.731579,-0.17978595,-0.6431765,0.13708813,0.17453292
127858,android.sensor.gyroscope,-0.18165588,0.56474304,-0.39149475
127909,android.sensor.gyroscope_uncalibrated,0.35606384,1.3052673,0.020080566,0.025833135,0.014816284,-0.01966858
127962,android.sensor.accelerometer,10.153687,-3.0736542,2.813446
128011,android.sensor.gravity,9.688216,-0.4365107,-1.4554443
128065,android.sensor.rotation_vector,-0.7482457,-0.14066304,-0.62801254,0.16106676,0.17453292
128121,android.sensor.accelerometer,4.8590546,-0.8145294,1.4887085
128173,android.sensor.rotation_vector,-0.7439373,-0.09832961,-0.6469337,0.13551894,0.17453292
128225,android.sensor.gyroscope,1.5617218,0.9239197,0.4050598
128276,android.sensor.gravity,9.735468,-1.1290966,-0.34089118
128327,android.sensor.gyroscope,0.2569275,1.3845367,-0.33651733
128378,android.sensor.gravity,9.729359,-0.69593644,1.0127373
128427,android.sensor.game_rotation_vector,-0.67786735,-0.0954287,-0.7155751,0.13907385
128497,android.sensor.gyroscope,-1.6379395,-2.1156921,0.043426514
128547,android.sensor.gravity,9.6231575,-0.2528672,-1.8711709
128600,android.sensor.magnetic_field,-34.28192,-24.963379,7.3013306
128651,android.sensor.magnetic_field,-34.11255,-26.498413,9.138489
128703,android.sensor.geomagnetic_rotation_vector,-0.66980493,-0.1310422,-0.71072924,0.17044999,0.17453292
128755,android.sensor.gyroscope,0.98017883,0.37049866,0.064193726
128806,android.sensor.magnetic_field_uncalibrated,-94.63196,-111.68213,-57.278442,-61.37207,-85.354614,-64.57977
128861,android.sensor.gyroscope,0.79081726,0.23487854,-0.47947693
